review_text,rating,restaurant,area,date,likes,label
小黃瓜很好吃,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃 經濟實惠,5,老鐵醬平價鐵板燒,,4 個月前,0,2
非常好吃 而且魚CP值特別高 推薦來,5,老鐵醬平價鐵板燒,,4 個月前,0,2
之前因為覺得社恐，所以今天第一次來吃鐵板燒，店員都很讚讚🤩,5,老鐵醬平價鐵板燒,,4 個月前,0,2
"來過很多次了
色香味俱全",5,老鐵醬平價鐵板燒,,4 個月前,0,2
太好吃了,5,老鐵醬平價鐵板燒,,4 個月前,0,2
"中午工作比較晚~
突然想吃鐵板燒，意外發現的新店
本來很擔心停車問題 …",4,老鐵醬平價鐵板燒,,上次編輯：4 個月前,0,2
好吃再來吃,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃cp值高,5,老鐵醬平價鐵板燒,,4 個月前,0,2
棒棒,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃😋回訪二👍🏻打卡送芒果奶凍🥭,5,老鐵醬平價鐵板燒,,4 個月前,0,2
老闆娘人很好！ ！,5,老鐵醬平價鐵板燒,,4 個月前,0,2
老闆娘人很親切,5,老鐵醬平價鐵板燒,,4 個月前,0,2
哇哩勒贊贊贊,5,老鐵醬平價鐵板燒,,4 個月前,0,2
太好吃啦嚇死,5,老鐵醬平價鐵板燒,,4 個月前,0,2
這邊用餐有飲料，飯無限續等等的好服務,5,老鐵醬平價鐵板燒,,4 個月前,0,2
服務很好！,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃要吃,5,老鐵醬平價鐵板燒,,4 個月前,0,2
讚 好吃,5,老鐵醬平價鐵板燒,,4 個月前,0,2
很有生活,5,老鐵醬平價鐵板燒,,4 個月前,0,2
很美味😋 …,5,老鐵醬平價鐵板燒,,4 個月前,0,2
環境很讚,5,老鐵醬平價鐵板燒,,4 個月前,0,2
餐點好吃😋 …,5,老鐵醬平價鐵板燒,,4 個月前,0,2
餐點不錯,5,老鐵醬平價鐵板燒,,4 個月前,0,2
服務好～ 餐點好吃😋,5,老鐵醬平價鐵板燒,,4 個月前,0,2
空間大，炒的菜好吃,5,老鐵醬平價鐵板燒,,4 個月前,0,2
高麗菜吃起來會有酸味，店員都在聊天也不帶口罩。,1,老鐵醬平價鐵板燒,,4 個月前,0,0
座位多，白飯飲料無限,5,老鐵醬平價鐵板燒,,4 個月前,0,2
服務態度很好 東西也都很新鮮 味道很合我胃口值得推薦,5,老鐵醬平價鐵板燒,,4 個月前,0,2
讚👍好吃 …,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃！讚喔～,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好欸好小菜好欸,5,老鐵醬平價鐵板燒,,4 個月前,0,2
👍👍👍好吃！超值！,5,老鐵醬平價鐵板燒,,4 個月前,0,2
飯跟菜免費加，讚,5,老鐵醬平價鐵板燒,,4 個月前,0,2
環境明亮 冷氣很強 用餐環境很舒服,5,老鐵醬平價鐵板燒,,4 個月前,0,2
環境明亮,5,老鐵醬平價鐵板燒,,4 個月前,0,2
離家近的鐵板燒。服務良好，餐點準時，用餐氣氛好。白飯、飲料、湯喝到飽。,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃。菜吃到飽,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃~,5,老鐵醬平價鐵板燒,,4 個月前,0,2
非常好吃，服務也很棒,5,老鐵醬平價鐵板燒,,4 個月前,0,2
打卡換飲料,5,老鐵醬平價鐵板燒,,4 個月前,0,2
餐點好吃 服務很好,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好飽,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃!,5,老鐵醬平價鐵板燒,,4 個月前,0,2
東西好吃店員熱情！,5,老鐵醬平價鐵板燒,,4 個月前,0,2
東西好吃 可以續飯,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃料又多,5,老鐵醬平價鐵板燒,,4 個月前,0,2
菜可以吃到飽,5,老鐵醬平價鐵板燒,,上次編輯：4 個月前,0,2
好吃，超讚👍 …,5,老鐵醬平價鐵板燒,,4 個月前,0,2
東西很好吃 菜也很好吃,5,老鐵醬平價鐵板燒,,4 個月前,0,2
👍🏿,5,老鐵醬平價鐵板燒,,4 個月前,0,2
經濟實惠,5,老鐵醬平價鐵板燒,,4 個月前,0,2
餐點佳 服務好,5,老鐵醬平價鐵板燒,,4 個月前,0,2
吃了好多次 用餐都很開心 大推,5,老鐵醬平價鐵板燒,,4 個月前,0,2
划算好吃吃得飽！,5,老鐵醬平價鐵板燒,,4 個月前,0,2
超多的菜，雙人套餐，應該是要說三人套餐了，老闆娘好親切，下次一定要在來,5,老鐵醬平價鐵板燒,,4 個月前,0,2
"680雙人海鮮套餐 量很多不錯吃
Cp值很高",5,老鐵醬平價鐵板燒,,4 個月前,0,2
吃晚餐,5,老鐵醬平價鐵板燒,,4 個月前,0,2
餐點好吃，選擇多👍 …,5,老鐵醬平價鐵板燒,,4 個月前,0,2
第一吃，如果好吃會在考慮再來吃這間,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃便宜又大碗,5,老鐵醬平價鐵板燒,,4 個月前,0,2
店員親切,5,老鐵醬平價鐵板燒,,4 個月前,0,2
"近期才開幕的鐵板燒店，距離我公司不到300公尺，今天中午前往嚐鮮。

店員服務態度很親切，也願意配合客人需求，像我今天跟他們溝通，希望餐點少油或無油，他們真的完全沒有用油。單憑這一點，我會很願意常常前來用餐。 …",5,老鐵醬平價鐵板燒,,上次編輯：4 個月前,1,2
一週至少吃一次,5,老鐵醬平價鐵板燒,,4 個月前,0,2
"好吃的鐵板燒
划算
重口味",5,老鐵醬平價鐵板燒,,4 個月前,0,2
店內環境乾淨明亮,5,老鐵醬平價鐵板燒,,4 個月前,0,2
東西很好吃,5,老鐵醬平價鐵板燒,,4 個月前,0,2
服務很好～好吃😋 …,5,老鐵醬平價鐵板燒,,4 個月前,0,2
想吃鐵板燒都會來吃這間 吃不膩,5,老鐵醬平價鐵板燒,,4 個月前,0,2
"第一次到這邊吃飯是由朋友介紹
鐵板炒出來的青菜很有香氣
這次點的是素食の紅燒鐵板豆腐+羊肉 …",5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃 湯料也很多,5,老鐵醬平價鐵板燒,,4 個月前,0,2
好吃的食物,5,老鐵醬平價鐵板燒,,4 個月前,0,2
"2025/07/13初訪，以價格來說份量真的是略少，附上的高麗菜跟豆芽菜都有加入醬汁拌炒，第一次味道不夠吃起來沒什麼特殊，第二次非常重口有醬香味但是太鹹了，味道掌控不太行，口味到是其次！（後續會提到重點….），老闆娘態度很好，店家辦活動評價送飲料，飲料不錯喝，從老闆娘態度能體會經營一家店要付出的心血以及不容易，所以更要講出來，這次用餐感覺最差的是，整間店廚師口罩戴在下巴上完全沒遮蔽口鼻，不論是客人進出店員打招呼，或是喊菜溝通等等，導致口沫橫飛，衛生問題大大的扣分！我第一盤菜裡面還夾雜一根頭髮！整體來說衛生不及格，別讓衛生問題毀了努力經營的店，衷心建議開放廚更要注意衛生畢竟跟客人面對面一切都看在客人眼裡，希望能改善！

2025/11/1二訪環境良好 味道掌控得宜 廚師衛生依舊沒戴口罩….",4,老鐵醬平價鐵板燒,,上次編輯：4 個月前,0,2
餐點好吃，服務NICE,5,老鐵醬平價鐵板燒,,4 個月前,0,2
老闆娘和負責鐵板燒的師傅即使很忙，但都還是很親切，給予了滿滿的情緒價值啊！空間寬敞而且冷氣夠冷，用餐環境很舒適喔！,5,老鐵醬平價鐵板燒,,4 個月前,0,2
餐點好吃，服務很好,5,老鐵醬平價鐵板燒,,4 個月前,0,2
超級好吃！,5,老鐵醬平價鐵板燒,,4 個月前,0,2
餐點新鮮好吃，cp值高,5,老鐵醬平價鐵板燒,,4 個月前,0,2
餐點好吃，還有飲料吧可以喝很讚😎 …,5,老鐵醬平價鐵板燒,,4 個月前,0,2
"第二次加的高麗菜故意不加鹽（為何說故意，因為這已經是第二次了，上一次去吃已經是這樣子了，也是加菜的時候不加鹽，那次想說就算了就把它吃完了，沒想到這次又這樣，怕人家加菜就不要讓人家加啊），超級難吃，拿第一次出餐的高麗菜去跟廚師理論，廚師態度極差，連假意說聲不好意思忘了加鹽都不會。問老闆娘，就說口味是個人的問題，明擺著兩盤菜給他試吃，也不會承認沒有加鹽，那時我就知道原來是從上到下就是這樣子了，這種店你們喜歡去就去吧。
之前沒看以前的評論，看了最近的評論才知道我踩雷了，各位去之前一定要看一下最低的評論。",1,老鐵醬平價鐵板燒,,上次編輯：4 個月前,0,0
店員態度差上菜盤子用丟的  衛生問題有待加強,1,老鐵醬平價鐵板燒,,4 個月前,0,0
主菜好吃又會免費加菜，但是自助區的湯不到六點就沒有繼續補了，想喝喝不到。,5,老鐵醬平價鐵板燒,,4 個月前,0,2
飯菜都吃到飽 啊肉也蠻便宜的,5,老鐵醬平價鐵板燒,,4 個月前,0,2
菜色不錯，青菜可以續~,5,老鐵醬平價鐵板燒,,4 個月前,0,2
菜可以免費續、菲力跟羊肉也都很好吃！！覺得物超所值 一定回訪！！！,5,老鐵醬平價鐵板燒,,4 個月前,0,2
現場人員都很親切，炒的很下飯，小孩說很好吃！,5,老鐵醬平價鐵板燒,,4 個月前,0,2
餐點好吃，環境舒服，讚讚,5,老鐵醬平價鐵板燒,,4 個月前,0,2
"晚上來吃人不像中午那麼多人
內向的我比較敢踏進來吃

😍豆腐超好吃 自助吧有個芭樂檸檬好喝",5,老鐵醬平價鐵板燒,,4 個月前,0,2
服務態度佳，餐點推,5,老鐵醬平價鐵板燒,,上次編輯：4 個月前,0,2
從開幕吃到現在，唯有10月17晚上用餐體驗真糟糕，外場收桌兼送餐雙手刺青比較有肉那位男新進人員臉超臭又沒禮貌（不是站煎檯瘦的那位）收桌杯子盤子都用丟的很大聲影響用餐心情，聽到客人要衛生紙直接轉頭就走超沒禮貌，送餐直接東西丟了就走，連講哪盤有辣沒辣都不會，其他送來的餐點也不確認好是不是我們的丟了就走，好像我們來用餐欠你幾百萬，老闆請到這樣的員工真雖小，老闆娘平常都很客氣的，昨天忙照顧小孫女，沒時間招呼客人，請到這樣態度超差的員工真的會幫你趕走很多客人，下次要用餐看到那男員工有上班要直接去別間吃,1,老鐵醬平價鐵板燒,,4 個月前,0,0
帶小朋友吃飯，點了小辣，師傅還是詢問需不需另要炒點不辣的青菜給小朋友吃，菜量也會詢問要不要多一點，餐飲業的貼心，感受的到,5,老鐵醬平價鐵板燒,,4 個月前,0,2
白飯自由拿取，可以加菜，而且是好吃的（這很重要）,5,老鐵醬平價鐵板燒,,4 個月前,0,2
"從開幕吃到現在，覺得店裏的環境衛生越來越差，之前是走到白飯與湯那個區域會聞到味道，最近一次坐在位子上就聞到怪味，很像一間很老的餐館很少打掃，清洗地板，那種怪味

飲料區也是越來越髒的感覺

店家畢竟是做餐飲的，衛生應該要注重",2,老鐵醬平價鐵板燒,,4 個月前,0,0
"用餐空間舒適不擁擠
適合帶小孩用餐（推車可進）
口味服務也不錯 …",5,老鐵醬平價鐵板燒,,5 個月前,0,2
"跟同等級的鐵板燒相比偏貴偏難吃
鐵醬X肉系列有80%都是肥肉🤢吃個寂寞
其他主餐肉質硬又難吃
難得高麗菜跟豆芽菜也不好吃
奶油金針菇是用大量乳瑪琳煮的不健康外味道又難以下嚥
雷",1,老鐵醬平價鐵板燒,,5 個月前,0,0
"我覺得滿好吃,可惜是餐點沒有放在鐵板上,久了會冷掉*餐點的部分-豆芽菜比較鹹一點 高麗菜味道比較淡一點 牛肉味道剛剛好 有吃現炒牛肉的感覺* 不貴 自助區部分-還有冰沙可以享用 湯普普 飲料就順口！環境上滿舒服的.^~^",4,老鐵醬平價鐵板燒,,上次編輯：5 個月前,0,2
食物好吃 服務完善！,5,老鐵醬平價鐵板燒,,5 個月前,0,2
朋友推薦來吃，結果超雷，牛肉可以硬到咬不動堪比口香糖，比夜市鐵板燒還不如，雞肉和魚都沒味道,2,老鐵醬平價鐵板燒,,5 個月前,0,0
評價 好吃 師傅都很帥,5,老鐵醬平價鐵板燒,,5 個月前,0,2
"總共四顆星 兩顆Google強迫的兩顆給炒菜師傅
服務：結帳的是怎樣欠你錢嗎？現場炒菜很吵，聽不清楚再問一次怎麼了嗎？翻白眼加仰望天花板嘆了口氣，不想上班有本事可以躺平。 …",1,老鐵醬平價鐵板燒,,上次編輯：5 個月前,0,0
服務好  餐點也好吃,5,老鐵醬平價鐵板燒,,5 個月前,0,2
看起來很好吃🎉 …,5,老鐵醬平價鐵板燒,,上次編輯：5 個月前,0,2
香！,5,老鐵醬平價鐵板燒,,5 個月前,0,2
之前就來過，送餐速度快，餐點好吃,5,老鐵醬平價鐵板燒,,5 個月前,0,2
平價好吃,5,老鐵醬平價鐵板燒,,5 個月前,0,2
"CP值高，價格和理，
好吃！",5,老鐵醬平價鐵板燒,,5 個月前,0,2
大推,5,老鐵醬平價鐵板燒,,5 個月前,0,2
又來吃好吃的鐵板燒料理～,5,老鐵醬平價鐵板燒,,5 個月前,0,2
"圖片為鐵板豆腐、奶油杏鮑菇
內用有湯、飯、飲料、冰沙自助吧！",5,老鐵醬平價鐵板燒,,5 個月前,0,2
用餐時間明顯店裡較忙碌，所以先把肉品上來才上高麗菜，沒想到高麗菜非常的軟爛&鹹，同行友人吃到下面才發現菜裡面有一根毛髮（沒有拍到照），我的高麗菜最下面也有不明物體（看起來像是螞蟻？），但後來加菜的那一份就跟之前吃的一樣很脆、正常，今日讓我有點錯愕，因為之前吃了很多次都沒有這種情形發生。,2,老鐵醬平價鐵板燒,,5 個月前,0,0
整體菜品價格跟口味都還可以，不過高麗菜偏生有生味，怕生味可以跟工作人員說熟一點，雖然我沒有點雞腿，但雞腿看起來很好吃，肉類感覺都挺新鮮的，蛤蜊的確炒的有點乾，大概就這樣,5,老鐵醬平價鐵板燒,,5 個月前,0,2
"豆芽菜很好吃 用餐環境不錯
店員人很好",5,老鐵醬平價鐵板燒,,5 個月前,0,2
雙人套餐吃超飽 內用白飯青菜吃到飽,5,老鐵醬平價鐵板燒,,5 個月前,0,2
"用餐環境很舒服，白飯、飲料吃到飽
食物也不錯
青菜個人口味覺得蠻好吃的！可以來吃看看",5,老鐵醬平價鐵板燒,,上次編輯：5 個月前,0,2
好吃，服務好，親切,4,老鐵醬平價鐵板燒,,5 個月前,0,2
有烏梅冰沙！,5,老鐵醬平價鐵板燒,,5 個月前,0,2
新的店 感覺很忙 好ㄘ：）,5,老鐵醬平價鐵板燒,,5 個月前,0,2
"環境很髒亂，檯面上都是油污，桌子沒擦。
整間店的服務人員只有一個人有戴口罩，其他的都沒戴，而且態度非常的差。
白飯很好吃，其他的餐點一般。",1,老鐵醬平價鐵板燒,,5 個月前,0,0
平價好吃，環境舒適,5,老鐵醬平價鐵板燒,,5 個月前,0,2
好吃 冷氣很涼 環境舒適,5,老鐵醬平價鐵板燒,,5 個月前,0,2
內用菜可以續盤喔,5,老鐵醬平價鐵板燒,,5 個月前,0,2
好吃！會再來,5,老鐵醬平價鐵板燒,,5 個月前,0,2
新開幕,5,老鐵醬平價鐵板燒,,5 個月前,0,2
內用菜可以一直續很讚！,5,老鐵醬平價鐵板燒,,5 個月前,0,2
吃好幾次了，東西很好吃,5,老鐵醬平價鐵板燒,,5 個月前,0,2
肚子餓來吃好吃平價的鐵板燒，店員人蠻好，自助吧也很多，整體環境很乾淨。,5,老鐵醬平價鐵板燒,,5 個月前,0,2
嚐鮮，好吃，美味。,5,老鐵醬平價鐵板燒,,5 個月前,0,2
用餐環境舒適,5,老鐵醬平價鐵板燒,,5 個月前,0,2
很棒的服務,5,老鐵醬平價鐵板燒,,5 個月前,0,2
"點兩份外帶，說兩份都不要豆芽菜，結果兩份都有豆芽菜，那就算了..
肉真的味道有夠重，雞肉跟羊肉味道都超級重，不懂為什麼肉腥味會重成這樣",1,老鐵醬平價鐵板燒,,5 個月前,0,0
午餐來吃，餐點不錯！,5,老鐵醬平價鐵板燒,,5 個月前,0,2
還不錯，大家可以來吃吃看＾＾,5,老鐵醬平價鐵板燒,,5 個月前,0,2
"自助吧好吃 店員有禮貌
不過沒有小孩餐具要自己帶 有餐椅還不錯
食物好吃可以客製化",5,老鐵醬平價鐵板燒,,5 個月前,0,2
食物很好吃，自助吧種類很多,5,老鐵醬平價鐵板燒,,5 個月前,0,2
"服務很好
態度親切",5,老鐵醬平價鐵板燒,,5 個月前,0,2
昨晚第一次前往用餐，雖然餐點延誤（晚餐時段人好多喔），唯一美中不足地方，但我還是願意給予高評價，真的好吃😋⋯⋯,5,老鐵醬平價鐵板燒,,5 個月前,0,2
平價 好吃  下班後的好選擇,5,老鐵醬平價鐵板燒,,5 個月前,0,2
偶爾來吃cp值挺高的鐵板燒，白飯無限吃很少見必須推。,5,老鐵醬平價鐵板燒,,上次編輯：5 個月前,0,2
白飯飲料無限量供應，評論還送珍珠奶茶布丁,5,老鐵醬平價鐵板燒,,5 個月前,0,2
好吃、效率好,5,老鐵醬平價鐵板燒,,5 個月前,0,2
菜色多樣服務好,5,老鐵醬平價鐵板燒,,5 個月前,0,2
好吃，適合學生的價位跟份量,5,老鐵醬平價鐵板燒,,6 個月前,0,2
"看評論找的！真的好吃欸！❤️
會再來～阿迪們很帥很有禮貌",5,老鐵醬平價鐵板燒,,6 個月前,0,2
很好吃～菜可以吃到飽～開心,5,老鐵醬平價鐵板燒,,6 個月前,0,2
店內舒適乾淨 餐點好吃 菜可以續！,5,老鐵醬平價鐵板燒,,6 個月前,0,2
"東西好吃
主廚服務態度好
價格也很親民",5,老鐵醬平價鐵板燒,,6 個月前,0,2
東西好吃😋、服務態度非常好、價格經濟實惠👍 …,5,老鐵醬平價鐵板燒,,6 個月前,0,2
食物好吃又新鮮，出餐速度快，環境乾淨，推薦！,5,老鐵醬平價鐵板燒,,6 個月前,0,2
高麗菜完全沒有味道，那我直接去吃健康餐就好了，服務態度也很差，禮貌問一下加的菜要來了嗎？店員直接一句：啊我現在在炒了啊？啊請問我是來當客人的還是欠你錢要被你討債？態度那麼差是炒菜炒到有躁鬱症了是不是。,1,老鐵醬平價鐵板燒,,6 個月前,0,0
老鐵匠的鐵板燒真的讚！師傅手藝精湛，食材新鮮，服務親切熱情。價格合理，CP值很高！,5,老鐵醬平價鐵板燒,,6 個月前,0,2
餐點很好吃😋，飯青菜湯飲料可以再續，青少年朋友吃的很飽很開心 …,5,老鐵醬平價鐵板燒,,上次編輯：6 個月前,0,2
食物算好吃，但是服務品質不夠，服務人員沒帶口罩衛生有待加強,2,老鐵醬平價鐵板燒,,6 個月前,0,0
"一進去就有一個臭味，越靠近自助吧味道越重，像是抹布用很久都沒洗臭掉的味道，看進去工作區域整個很髒亂衛生程度堪憂⋯也有蒼蠅出現

看了評分才去的。評分會那麼高是因為店裡有打卡5顆星送點心飲品的活動⋯大家為了贈品不得以才打5顆星的，浪費一餐的熱量在這間餐廳真的令人生氣

一進去店裡給菜單也沒有帶位，說空位都可以做，店內約三四組客人，其餘煎台旁的位子全部是用餐痕跡完全沒有收拾（約略有5.6個位子沒收拾），店員服務態度堪憂

高麗菜有苦味且很多黑色的菜葉，可能為了省成本受傷氧化的菜沒有挑掉一樣上才給客人吃，羊肉有不新鮮的味道，蜜汁雞腿排出了一絲甜味其餘完全沒有任何調味⋯

希望大家可以看到我的評論，不要被打卡活動的5顆星騙了⋯",1,老鐵醬平價鐵板燒,,6 個月前,1,0
"我真的只能給兩個星⋯⋯
高麗菜很生偏硬🥲
牛肉過熟 …",2,老鐵醬平價鐵板燒,,6 個月前,0,0
"整間店有一股難聞的氣味，感覺是煎台內地板還有抹布留在桌面的味道

東西味道尚可、服務也很熱情
可是那股味道瀰漫……再好吃的東西沒有什麼胃口
希望可以改善",2,老鐵醬平價鐵板燒,,6 個月前,0,0
"+點高麗菜等了約15分，等到有客人進來再一起炒高麗菜出來.
蚵仔偏鹹.",3,老鐵醬平價鐵板燒,,6 個月前,0,1
"之前常去吃,但昨天失望了點三份餐點,其中香蒜雞腿排,吃起來超粉的沒什麼味道,本來想告知店家咖啡昨天也故障,不會在過去吃了,
其他兩份餐點就還可以,",2,老鐵醬平價鐵板燒,,6 個月前,0,0
五星送東西，餐點普普通通裡面環境覺得沒有很乾淨，可能油煙太多。可以刷卡💴，自助吧飲料機有點髒髒的，機台都沒擦。不過服務還不錯👍鐵板燒算普通。 …,3,老鐵醬平價鐵板燒,,上次編輯：6 個月前,0,1
"2025/8/13現在又有打卡活動了！
開幕第一個月就趕快來朝聖，店內湯品+白飯+飲料還有蔬菜都是吃到飽，現在到十月底還有打卡送金針菇的活動，讚啦",5,老鐵醬平價鐵板燒,,上次編輯：7 個月前,1,2
"下午時間還有營業很幸運，過了用餐時間下午沒有客人。

點了基本的羊肉，蔥蛋。隨餐附上豆芽菜，高麗菜。豆芽菜給的量很多，有加醬汁去炒。羊肉的醬汁鹹甜，很下飯。飲料，白飯無限自取。",4,老鐵醬平價鐵板燒,,7 個月前,0,2
"餐點不錯
但咖啡機不行",3,老鐵醬平價鐵板燒,,7 個月前,0,1
餐點普通，消費至少也有十幾次了，上次打卡送飲料其他桌都有問卻直接略過我們家這一桌，另外要續高麗菜也常忘記，看起來只想做熟客的單，很失望，下次不會再關顧了,1,老鐵醬平價鐵板燒,,7 個月前,0,0
"極度不衛生，不帶口罩，還在炒菜，用手撥頭髮抓頭皮，沒洗手，還炒菜……
一次性用餐，沒下次",1,老鐵醬平價鐵板燒,,7 個月前,0,0
環境清潔，價位合理，不需久等,4,老鐵醬平價鐵板燒,,7 個月前,0,2
"真的太好吃了！我決定以後都來這間了 飲料飯湯吃到飽，餐點新鮮又好吃不油膩！！
#更
昨天來吃應該沒有10次也有第8次了 我發現每次來 服務員都不太一樣，才終於知道原因.. …",5,老鐵醬平價鐵板燒,,上次編輯：7 個月前,0,2
"評價如此高是因為好評送飲料嗎😓
食物中規中矩，青菜是清淡口味（沒什麼味道）
牛菲力真的老到完全咬不動，不知道在吃什麼東西…
環境有待加強，桌子跟餐具都是濃濃的臭抹布味，真的有夠臭😰地板也黏黏滑滑的
唯一的好評就是闆娘跟師傅們的服務態度非常好👍",3,老鐵醬平價鐵板燒,,7 個月前,0,1
全家大小原本開心來吃飯，標榜有加菜，但等很久，店員態度不佳，嗆聲生意很好等一下不行嗎，後來離開時起身不小心撞到就說我們是故意的發生激烈爭吵，是很有「江湖個性」的店家，在店內大吵不歡而散，不會再來了！也會提醒週邊親友，這麼江湖做生意的公司，適合金盆洗手風格的店員，從上到下都一個個性的主管跟店員，真蚌！ …,1,老鐵醬平價鐵板燒,,7 個月前,0,0
味道普，加菜體驗不佳，等很久，還看到隔壁桌跟店員吵起來蠻扯的，應該不會再來（五顆星送飲料）,2,老鐵醬平價鐵板燒,,7 個月前,0,0
不好吃，用飲料換5顆星評價的店家，大家不要踩雷了！,1,老鐵醬平價鐵板燒,,上次編輯：7 個月前,1,0
好吃～ 環境不錯～ 多選擇！,5,老鐵醬平價鐵板燒,,上次編輯：7 個月前,0,2
"來10次有11次都是高高黑黑的師傅炒的
服務態度有跟沒有一樣
一副我欠你好幾千萬的臉 …",3,老鐵醬平價鐵板燒,,7 個月前,0,1
餐點好吃😋讚👍,5,老鐵醬平價鐵板燒,,上次編輯：8 個月前,0,2
自助吧飲料超好喝，芭樂汁加綠茶絕配，才可以免費續，炒肉口味比較重，店員很親切會問吃飽沒～高麗菜偏硬,4,老鐵醬平價鐵板燒,,8 個月前,0,2
"看評價蠻高分，所以特地來吃，剛開始覺得櫃台還蠻有效率，雖是週末，一時等待的人很多，但還是很快入座了，冷氣很夠涼，空間又蠻大，櫃台感覺也蠻有元氣有禮貌。

點了豬肉、比目魚、蔥蛋，上菜蠻快，口味普通偏淡，每道菜份量都不大，豬肉超少，沒幾塊肉，蔥蛋煎得偏乾，但高麗菜可以續還不錯。

坐在兩人位的小桌子，桌面很小，邊吃完邊疊空盤，店員邊上菜時，都沒有要收空盤的意思。本來覺得一切沒到很差，有優點有缺點，還算中規中矩，直到我續的高麗菜上桌時，我們笑了。

- 首先那時店內並不忙碌，第一次一人續一份菜時，桌面已滿到剩一人前面有空間放，他沒有打算加減拿空盤走，就直接上兩份菜在同一人前面，這就算了...

- 第二次我只續一份高麗菜時，我把人前空間清出，將所有空盤疊在一起，店員居然啪一聲把菜疊在我已經放垃圾吃完的空盤上，直接給我疊疊樂，我整個蛤？？😂  太奇葩了吧，實在哭笑不得😂

總之，食物普通，而上菜的店員素質實在有待加強...",2,老鐵醬平價鐵板燒,,8 個月前,0,0
"點了蝦仁，非常難吃是那種脆脆的很奇怪的口感吃一口就想放棄
結帳櫃台把地板設計的非常高、讓顧客必須仰望店員才能溝通，不知道老闆這樣的設計是存著什麼心思",1,老鐵醬平價鐵板燒,,8 個月前,0,0
冷門時段去用餐，覺得失望，聽朋友說可以續菜，但跟鐵板燒師父說要續菜，對方說好，但一直沒續，別桌的菜都上了，我們等了很久還是沒有，牛小排覺得不錯，但其他的，鐵板豆腐、鮮蚵、雞肉，都蠻鹹的，不會再想去了,1,老鐵醬平價鐵板燒,,8 個月前,0,0
價位平價能加菜飯吃到飽，第一次吃感覺很好，第二次去加菜，菜完全沒有味道而且都是菜梗。,3,老鐵醬平價鐵板燒,,8 個月前,0,1
大里附近剛開沒多久ㄉ，雖然青菜能吃到飽（但要自己說）肉跟蛤蜊都被炒的很乾沒有汁水...,2,老鐵醬平價鐵板燒,,8 個月前,0,0
才走到位子，青菜就送到了，我都還沒點餐，冷氣很冷青菜立刻冷掉，主餐又上很慢，而且青菜炒辣也都沒味道….優點就是飲料多、飯無限吃，雞腿排好吃，青菜真的不行,2,老鐵醬平價鐵板燒,,8 個月前,0,0
今天晚上跟老公去吃，覺得份量有比一般鐵板燒少，那時候我們先詢問師傅能不能加菜，結果師傅却跑去其他人那邊，這沒事 師傅回來 他裝沒事  我們又再詢問一次，但是他口氣讓我覺得有點不舒服 喔…可以啊 要什麼菜 。如果不行我們不會勉強，這邊可能是一次店吧！,2,老鐵醬平價鐵板燒,,8 個月前,0,0
東西好吃又平價，服務人員服務佳,5,老鐵醬平價鐵板燒,,8 個月前,0,2
牛肉味道還不錯，但是感覺份量有點少；雞腿皮有酥脆，但是感覺沒什麼味道。上菜速度很慢，明顯人手不足，自助區杯碗也來不及補，飲料也沒補。覺得還有改進的空間,3,老鐵醬平價鐵板燒,,8 個月前,0,1
牛肉好吃,5,老鐵醬平價鐵板燒,,8 個月前,0,2
有送飲料,5,老鐵醬平價鐵板燒,,8 個月前,0,2
"附近有付費停車格

空間寬敞、乾淨、明亮

服務態度非常好、出餐速度很快

口味普通、菜色多樣、可以有下次",4,老鐵醬平價鐵板燒,,8 個月前,0,2
好吃，回訪好幾次了！☺️,5,老鐵醬平價鐵板燒,,8 個月前,0,2
好吃，價格便宜,5,老鐵醬平價鐵板燒,,8 個月前,0,2
味道不錯,5,老鐵醬平價鐵板燒,,8 個月前,0,2
東西很好吃，價格很平價，服務態度很好！推！,5,老鐵醬平價鐵板燒,,8 個月前,0,2
東西很好吃～出餐速度很快！服務態度很好！每個工作人員都很親切，不會因為忙碌而態度不佳，還會問有沒有吃飽！超讚👍推推,5,老鐵醬平價鐵板燒,,8 個月前,0,2
好棒,5,老鐵醬平價鐵板燒,,8 個月前,0,2
200分,5,老鐵醬平價鐵板燒,,8 個月前,0,2
第一次來！氣氛很好喜歡😍 …,5,老鐵醬平價鐵板燒,,8 個月前,0,2
好吃平價,5,老鐵醬平價鐵板燒,,8 個月前,0,2
好吃平價口味佳,5,老鐵醬平價鐵板燒,,8 個月前,0,2
"好吃評價CP高，老闆娘很親切
廚師好廚藝，專業出菜快
推薦大家來吃！",5,老鐵醬平價鐵板燒,,8 個月前,0,2
