review_text,rating,restaurant,area,date,likes,label
"咖哩什錦炒麵香氣很足 蝦子用的是劍蝦 雖然比較小隻但是也比較鮮甜 調味偏淡 覺得吃起來鹹味差那麼一點點 不過已經算是ok了
另外點了蚵仔湯跟赤肉湯 感覺料很新鮮 湯也很鮮 就是料少了一點點 不過還是不錯
整體給3.8分 算是可以體驗看看
我個人覺得成功市場地下室的那攤咖喱炒麵跟什錦豬雜湯更夠味更好吃",4,阿華炒麵,基隆,3 個月前,1,2
"朋朋推薦，外地人第一次來吃，生意很好，內用外帶排隊有分流，運氣不錯稍微等了一下沒有等很久。
點了肉絲咖哩炒麵，本身喜歡咖哩，麵條吸汁，覺得滿入味，肉絲也好咬；價位偏高，但是味道不錯，之後有再來基隆會願意嘗試其他料理。",5,阿華炒麵,基隆,1 個月前,0,2
"咖喱濃烈風味熱燙醬汁加上吸汁粗油麵
個人主觀最優解
就是一人排隊外帶（這樣最快！） …",3,阿華炒麵,基隆,3 個月前,0,1
路過看到沒什麼人，猶豫要點什麼突然陸續來了一些人要外帶「咖哩什錦炒麵」。當然就趕快跟著點一樣的內用，等了一下下，點的人多當然就要等，咖哩味道不錯，麵就那那樣，但整體而言算好吃，有濃厚的咖啡味。,5,阿華炒麵,基隆,1 個月前,0,2
看到喜歡的藝人Nick 推薦基隆的阿華炒麵，趁休假搭火車特別來了！點了什錦炒麵好吃且不貴的麵❤️如果旁邊煙味不那麼重那就更好辣😊大概是下午16:40抵達店家，店家很貼心的說那個座位讓你放包包😁 很感謝🙏他們生意興隆內用外帶都有，後來我看再排隊，趕快快速吃吃就離開了👍（對吼，大家都點咖喱炒麵居多耶⋯⋯哈哈 難怪點餐時店家多問我一句要不要咖喱） …,5,阿華炒麵,基隆,3 個月前,0,2
"經典的咖哩炒麵
先點餐後入座，翻桌速度加快很多
內用僅兩桌，會和別人併桌
建議避開熱門用餐時間",4,阿華炒麵,基隆,1 個月前,0,2
要排隊才吃的到的炒麵，內行都點什錦咖哩炒麵加辣超讚，蝦子很脆可以直接吃,5,阿華炒麵,基隆,2 個月前,0,2
今天吃到跟幾年前吃起來咖哩味道變淡了🧐,3,阿華炒麵,基隆,2 週前,0,1
"一大早過來吃沒有排到隊😁

肉絲咖哩炒麵好吃，香氣十足 …",5,阿華炒麵,基隆,2 週前,0,2
咖哩什錦意麵的咖喱味道明顯，蝦有兩隻但偏小，即使是平日，內用仍需排隊，價格中間偏高，如果喜歡建議自備容器外帶,3,阿華炒麵,基隆,2 個月前,0,1
"什錦咖哩炒麵，麵條沒有炒胡加分，其餘就首先咖哩味很重也香，但就吃不到鑊氣，只能說就一般的炒麵，吃不出特色

肉絲咖哩炒麵，這道就更沒口感與香氣了，麵比什錦咖哩軟爛，還沒啥香味，肉絲炒成肉團，還很柴很硬，還分不開成一團肉 …",3,阿華炒麵,基隆,6 個月前,1,1
"之前看網友推薦而來，覺得不錯吃，這次再帶朋友來吃，但是內用是在路邊，沒有冷氣，夏天很熱，座位也不多，所以常常要排隊等待，吃完也不太能在座位上待太久，就是快速用餐，上菜速度快。

每次都吃什錦咖喱炒麵，咖哩很濃郁，料還算豐盛，有蝦、豬肝、肉絲、青菜等，不過主要是麵的份量比較多。

不錯吃但很多當地人都選擇外帶回家吃比較舒服，如果是來玩的遊客只能將就點內用。",3,阿華炒麵,基隆,6 個月前,0,1
"咖哩麵入味，麵條偏Q，豬肝很美味。老闆講話很有趣。
座位少，常排隊。雖然個人比較少吃這間，但不用排隊的話還是很可以的。",5,阿華炒麵,基隆,4 個月前,0,2
"濃濃的什錦咖哩炒麵，推推
蛋花湯個人覺得好喝",5,阿華炒麵,基隆,2 週前,0,2
"注意⚠️ 別穿白上衣 會噴到
咖喱濃烈風味熱燙醬汁加上吸汁粗油麵什錦咖喱炒麵配料豐富 需要等位但很快就入坐",5,阿華炒麵,基隆,2 個月前,0,2
"這次享用的是什錦咖哩炒麵
麵體是油麵
咖哩風味很濃郁
兩隻小蝦，一個沒開的蛤蜊！
兩三片肉，一些吉古拉，幾片青菜。
吃完後有點空虛感。請勿期望過高。",4,阿華炒麵,基隆,4 個月前,0,2
"咖哩香氣十足，推薦什錦咖哩炒麵+蚵仔湯
別的地方吃不到的味道～
愛了啦😻
排隊排再久都願意等🤣🤣 …",5,阿華炒麵,基隆,2 個月前,0,2
"餐點：什錦海鮮咖喱炒麵/100NT

內用桌數大概只有3-4桌，但內用排隊不少人，因此決定外帶。

外帶只用塑膠袋裝，吃起來咖哩味沒有很突出（但聞起來有很咖喱），吃起來感覺有薑黃、胡椒味，整體感覺普通",3,阿華炒麵,基隆,5 個月前,0,1
排隊慕名而來源源不斷表示餐點沒話說，但店家一副排隊要20分鐘以上喔不然你是吃不到理所當然高高在上的態度（要親臨體會，無法言述）也許只是為了先打預防針吧！店家說得沒錯啦，一個願打一個願挨啊。連對來拿個外帶的人也要大聲朗誦這位小姐等了一個鐘頭喔！所以也不用多期待這種排越長越為自己沾沾自喜的店家能多有耐心應付客人。為了店家別那麼辛苦，讓他少賺一個是一個反倒是幫人積功德囉😁 …,3,阿華炒麵,基隆,2 週前,0,1
第一次吃，很特別的體驗，半夜1點多來不用排隊。咖哩什錦麵炒得鹹香夠味，小辣就很過癮，但下次我想點大辣。赤肉湯也很不錯喝，配咖哩炒麵一個套餐口味很平衡。,5,阿華炒麵,基隆,3 個月前,0,2
味道濃郁，麵條有入味，份量多，座位不多，不過飯桌率高今天選擇外帶，因為實在是太熱了！！,4,阿華炒麵,基隆,6 個月前,0,2
運氣很好，平日中午排隊不到5分鐘就有位子了（桌子只有兩組）。點了什錦咖哩炒麵和赤肉湯。咖哩味道濃郁，炒工也好，海鮮料多種類豐富，也讓整個炒麵看起來份量十足，以其價位合理。赤肉湯湯頭清爽不油膩，肉片扣感也不會過老過硬剛剛好。整體來說個人認為名符其實，是會想再回來吃的店（只要排隊不要排太長）。,5,阿華炒麵,基隆,9 個月前,0,2
"沒有咖哩味的咖哩炒麵
口味平淡無奇的麵占了我的胃空間
害我吃不下其他家的餐點",2,阿華炒麵,基隆,4 個月前,0,0
"坐在水溝旁 內用會配一點水溝的味道
吃起來就是普通的炒麵
個人覺得沒有什麼太特別之處
但是超多人排隊🤣🤣🤣 …",3,阿華炒麵,基隆,4 個月前,0,1
比我想像好吃超級多，麵條不會炒到太軟爛，而且肉片和豬肝也炒的超剛好！真的好吃😋 …,5,阿華炒麵,基隆,4 個月前,0,2
別地方沒有的咖喱炒麵，會讓人想在回味的好味道，座位有限～,5,阿華炒麵,基隆,5 個月前,0,2
"排隊名店！排隊分內用跟外帶區域，要看清楚在排。
內用座位不多，需要久候。
翻桌率還算快，有客人離開會馬上收盤擦桌子。

排隊時會有人來問人數和安排座位協助點餐。坐到位子餐點不用等太久就上餐了。
咖哩味濃厚吃到最後有一點膩。

那天假日人潮眾多，等了有一點久",4,阿華炒麵,基隆,7 個月前,0,2
"🔅實際購買日期：2025/09/20
*照片未經允許請勿轉載&商業

曾是讓我愛上香腸配大蒜的店，打算都會播好好的放在盒子裡，這次來一樣大排長龍，但排隊速度蠻快的。

一顆/8元，可自行決定要多少顆
也是有點時間沒吃了，有陣子看到蠻多人吃到覺得不是很熟的，這次吃有特別看裡面也看不出來😅外表有點焦黑…吃起來外層的膜好厚…..我邊吃邊吐掉……

整體來說，未來應該是不會再買了，沒有什麼特別，重點是那個膜……必須用這篇文提醒自己。基隆夜市好吃的東西感覺很多，會把胃留給其他食物。",2,世盛一口吃香腸 - 基隆廟口,基隆,3 個月前,0,0
"廟口夜市的「一口吃香腸」是每次來必買的小點心。

一條8元，尺寸剛剛好是一口的大小。外皮焦脆，咬開是多汁又帶甜香的肉味，還透著炭香。最喜歡搭配一顆蒜頭一起吃。 …",5,世盛一口吃香腸 - 基隆廟口,基隆,3 個月前,0,2
"大排長龍的一口香腸，回飯店前來買回去吃
只買5顆（因為已經吃很飽）用紙袋幫我裝
店員態度很好，但是想知道買幾顆以上有紙碗？建議貼一下公告
因為我可能會為了紙碗而多買幾顆～～
香腸非常好吃！！！（雖然每一顆都有烤焦）
但味道是真的好！
2026.1.17（六）21:20",4,世盛一口吃香腸 - 基隆廟口,基隆,1 個月前,0,2
因為不太餓就在這攤買了份來吃。一吃發現有幾顆不知道是不是沒熟（完全咬不動）不是前面評論形容的腸衣很韌所以不好嚼，而是連肉的部分都咬不動，這應該是沒熟吧？如果是這家店的”風味”那為什麼有幾顆不會？因為我已經走遠了又趕時間所以沒回去換。 …,2,世盛一口吃香腸 - 基隆廟口,基隆,1 個月前,0,0
"已經吃過N次以上，還是很好吃，
只是假日就是需要耐心的排隊，
但沒有人指揮排的隊伍就跟著最長的排就是，最好先想好要幾個，
不要到了還在想要幾個，看過店員臉滿無奈，畢竟分秒必爭，讓下位顧客也快拿到手。
香腸的新鮮度很夠，碳烤味不會太重，
配上蒜頭剛剛好👍",5,世盛一口吃香腸 - 基隆廟口,基隆,2 個月前,0,2
其實本人沒有到很愛吃香腸，但因為推薦就想說吃看看，哇～真的很多汁又香，沒有豬肉腥味，還排了2次隊伍🤪好吃 …,5,世盛一口吃香腸 - 基隆廟口,基隆,3 週前,0,2
每次來都大排長龍，幸好這次很快就買到了，一口一顆香腸超涮嘴的，除了搭配大蒜，店家也有辣椒可以加！,5,世盛一口吃香腸 - 基隆廟口,基隆,1 個月前,0,2
好吃需要排隊，一個香腸8元，美味值得等待，可以請他幫忙加大蒜,5,世盛一口吃香腸 - 基隆廟口,基隆,2 個月前,0,2
10/3 (五) 到訪，以前人比較多要排隊，今天非假日不用排就買一下試試，好吃!!!! 碳香味加上處理好的大蒜(不用自己剝)，超方便，一顆香腸8元,5,世盛一口吃香腸 - 基隆廟口,基隆,5 個月前,1,2
這個「小香腸」看起來不起眼，放入口中的瞬間才發現不簡單，因為「小」更難鎖住湯汁，但是他有湯汁不乾澀，瘦肉多、肥肉少比例很好，不會吃到滿嘴油膩感，蒜頭給得很大方，用心感受店家的誠意滿滿，排隊等候是值得期待的美味😋 …,5,世盛一口吃香腸 - 基隆廟口,基隆,6 個月前,0,2
基隆夜市43-1，很多人排隊，1口香腸，剛起鍋燙口喔！,4,世盛一口吃香腸 - 基隆廟口,基隆,2 個月前,0,2
"📍一條8元

一口香腸，配上一口蒜頭標準的夜市小吃！就看自己想要吃多少就叫多少，肥肉均勻剛剛好，但也沒有讓人特別懷念的味道。但就是來夜市的時候，是一個選擇這樣。 …",3,世盛一口吃香腸 - 基隆廟口,基隆,7 個月前,0,1
"很普通的香腸，腸衣不好咬斷，加蒜頭吃才美味，
一條一口吃7元，也是算不合理價格，吃爽而已。

2025/06
端午連假來到基隆廟口，想說很久沒吃想再嚐鮮，
殊不知排隊要半小時以上，想說排看看是否進步？
蒜頭變少沒關係，重點口味也沒變化、燒焦偏多，
吃香腸就是要配大蒜，那麼小氣給這麼少還漲價，
機會是留給需要者，我就不跟各位排隊浪費時間。",3,世盛一口吃香腸 - 基隆廟口,基隆,9 個月前,0,1
"週四下午一點
排最多人就這香腸了 …",4,世盛一口吃香腸 - 基隆廟口,基隆,5 個月前,0,2
十幾年來平常不太吃香腸，但到廟口都要買來吃的香腸，不會太甜膩肥瘦適中，雖不是碳火烤但也從生香腸烤至焦香，不是煮熟再烤的，現在一顆8元也算尚可，至於服務態度不差也不會多熱情啦！但天氣熱站烤爐前應該都很不舒服，我是不太太在意只要態度不太差，東西好吃即可。蒜頭給蠻多的有的很辣喔！,5,世盛一口吃香腸 - 基隆廟口,基隆,7 個月前,0,2
一口吃香腸口味好吃，一顆8元，搭配蒜頭真的是一絕，人潮非常之多，排的超級長，每次來基隆夜市都是必排攤位,5,世盛一口吃香腸 - 基隆廟口,基隆,5 個月前,0,2
夠味，小小的香腸好吃啊！一個8元,4,世盛一口吃香腸 - 基隆廟口,基隆,2 個月前,0,2
香腸一條8元~有附蒜粒~香腸炭香味不錯~吃起來是偏甜的口味~,4,世盛一口吃香腸 - 基隆廟口,基隆,7 個月前,0,2
"第一次吃到「一口吃香腸」這種尺寸的小香腸，真的很方便！香腸不只外皮烤得焦香微脆，裡面的肉餡也很有彈性，甜甜的台式風味，越吃越涮嘴。小巧可愛，一串幾顆剛剛好，適合當作散步小點心或逛夜市時隨手吃的零嘴。

現烤現吃最讚！搭配蒜頭會更解膩。有經過的話推薦嚐嚐看～",5,世盛一口吃香腸 - 基隆廟口,基隆,7 個月前,0,2
"大排長龍的一口香腸美味
有一種不一樣的味道",5,世盛一口吃香腸 - 基隆廟口,基隆,4 個月前,0,2
好吃，有烤肉的碳香味、再配店家付的蒜頭！讚👍 …,4,世盛一口吃香腸 - 基隆廟口,基隆,1 個月前,0,2
"每次來都會買
很重的碳烤香
一口一個剛剛好蒜頭也夠辣
一個人口味來說是每次來都會買的餐點",5,世盛一口吃香腸 - 基隆廟口,基隆,5 個月前,0,2
香腸大小剛好是一口的份量，外皮烤得焦香，內餡肥瘦比例適中，搭配蒜頭一起入口，風味一級棒。,4,世盛一口吃香腸 - 基隆廟口,基隆,6 個月前,0,2
1顆8元，很適合邊走邊吃，重點是店家很貼心的把蒜頭剝好切成小塊給客人，來基隆廟口必吃的品項之一,3,世盛一口吃香腸 - 基隆廟口,基隆,6 個月前,0,1
"充滿碳香味的小香腸
蒜頭給的很大方
一口香腸一口蒜頭真的很過癮 …",5,世盛一口吃香腸 - 基隆廟口,基隆,6 個月前,0,2
"▲ 建議平日來買
△ 無公休日
▲ 現金結帳、僅外帶
△ 提供生蒜頭
▲ 一個 / 8元
△ 假日需要排隊
▲ 附近自找停車位 / 格
△ 依個人喜好購買數量
▲ 只有賣小香腸
△ 上午 11 點 開始營業
▲ 個人覺得試過即可

這是在基隆夜市非常有名的一口小香腸，雖然其他夜市或是其他地方可能也會有小香腸的攤子，但是一直固定，想吃一定能買得到的就基隆這邊了。

基本上我是建議平日來，幾乎都不太會排隊，但是有優點也有缺點，平日雖然比較不用排隊，可是感覺好像火力比較弱？所以香腸吃起來沒什麼香氣，整體香腸味道也很淡.. 就是也不太好吃超級普通...

如果是假日來的話，雖然用大火..就是火力會比較強，基本上香腸都會黑黑的.. 本身也比較容易焦，但比較有味道，再來是店家會急著給，因為超級多人排隊，至少要排隊 20分鐘 左右，這時候也有人說，店家會拿到沒有熟的香腸，吃完回去拉肚子... 因為整個一起像是拌炒.. 所以很難肉眼辨識出哪些是沒有熟，所以買的人自己要吃的時候可能要留意一下。

這邊也會提供蒜頭，而且店家不會小氣，如果需要多一點也可以要，不過還是看買的量，不可能買三顆香腸，拿 20個蒜頭，這樣就有點超過...

我覺得是有試過就可以的小香腸，不會想要特別跑去基隆買，我覺得還是一般的香腸比較好，重點還是香腸本身的美味程度，不是大小問題，因為這邊的香腸.. 其實沒有特別好吃..

不過就是假日一定大排隊，喜歡的人就自己試試吧。",3,世盛一口吃香腸 - 基隆廟口,基隆,10 個月前,0,1
十多年前常吃.反而出名後就沒來吃過了.這次過來吃吃看.覺得比以前好吃.香腸偏瘦.口感較硬.但是很香.1條8元.買10條才有碗裝,5,世盛一口吃香腸 - 基隆廟口,基隆,5 個月前,0,2
隊伍排很長，速度算滿快的，會先烤起來放，ㄧ盒10顆，蒜頭會辣，讚,5,世盛一口吃香腸 - 基隆廟口,基隆,6 個月前,0,2
還不錯啦 嘟嘟好香腸更好吃😂 …,4,世盛一口吃香腸 - 基隆廟口,基隆,2 個月前,0,2
"基隆夜市排隊名店
目前一條8元
碳烤香腸配蒜頭
值得一排",5,世盛一口吃香腸 - 基隆廟口,基隆,4 個月前,0,2
士林夜市絕對是台北最有代表性的夜市之一，白天熱鬧、夜晚更是人潮爆滿。走進夜市，香氣立刻撲鼻而來，從炭火直烤的牛肉串、現炸起司馬鈴薯，到金桔檸檬、台灣青草茶，邊走邊吃超有幸福感。經典小吃像是青蛙下蛋、爆漿芋頭球、鳥蛋與各式鐵板料理，價格親民又有飽足感。除了吃，還能逛服飾、伴手禮、零食攤，氣氛熱鬧又有在地人情味。不管是觀光客還是台北人，來士林夜市就是要一路吃到心滿意足，感受最道地的台灣夜市魅力。,5,士林夜市,士林夜市,1 個月前,0,2
"以慈諴宮媽祖廟為中心，輻射至大東路、文林路、及基河路一帶，形成一個結合美食小吃、流行服飾與生活娛樂的巨大複合式商圈。

除了填飽肚子，士林夜市也是年輕人的潮流聖地，巷弄間藏著許多風格小店、飾品與運動品牌。此外，充滿台式風情的復古遊戲攤位（如射擊、撈魚、麻將賓果）與近年興起的大型夾娃娃機店，讓這裡不僅是美食天堂，更是充滿活力的深夜遊樂園。

隨著捷運劍潭站旁的「臺北表演藝術中心」落成，士林夜市已轉型為融合「建築藝術」與「庶民文化」的全新地標。",4,士林夜市,士林夜市,2 週前,0,2
數十年的夜市，充滿年輕時的回憶，在飲食衛生與創新方面，似乎並未與時俱進。或許台灣人習慣了夜市文化，但真的需要升級。,4,士林夜市,士林夜市,上次編輯：2 週前,0,2
"士林夜市適合親子來訪的夜市
⭕玩:小朋友可以體驗撈魚，門口有一間撈魚10分鐘50元
可以選擇要禮物(貼紙)或帶兩隻魚走 …",4,士林夜市,士林夜市,2 個月前,0,2
"士林夜市

士林夜市，
對我來說，從來不只是一個「夜市」。

而是一段很長、很真實的成長記憶。

⸻

我從小就在這個地方逛街。
看過它最熱鬧、最繁華的時期——
假日人擠人、
攤位一攤比一攤亮，
空氣裡都是油煙、笑聲，
還有「今天要吃什麼」的興奮。

那時候的士林夜市，
是真的有一種
全台灣都會來這裡朝聖的氣勢。

⸻

這幾年再回來，
說不感慨是騙人的。

人潮少了，
真的少了非常、非常多。
有些攤位不見了，
有些街道晚上變得安靜，
那種熱鬧到會迷路的感覺，
已經不在了。

老實說，
確實有一種「退步了」的感覺。

⸻

但即便如此，
我還是會來。

因為這裡有太多
陪著我長大的老店。

那些店不是網美店，
沒有浮誇裝潢，
卻是一吃就知道——
味道沒變。

有些攤位，
老闆的臉我可能都記得；
有些味道，
一入口就知道
「啊，是這個。」

那不是單純的好不好吃，
而是一種
時間留下來的熟悉感。

⸻

如果你問我：
現在還適合來士林夜市嗎？

我會說：
如果你是來找「最流行、最新潮」，
也許你會失望。

但如果你是來
👉 逛街
👉 買東西
👉 吃東西

那這裡，
依然是吃東西的天堂。

小吃、熟食、甜點、老攤，
你想得到的夜市味道，
這裡還是有。

⸻

士林夜市現在的樣子，
不像全盛時期那樣張揚，
反而更像一個
走過高峰、
留下靈魂的地方。

它不再吵你、拉你，
只是靜靜地在那裡。

而我，
也還是會來。

因為有些地方，
不是因為它有多厲害，
而是因為——
它記得你。

#士林夜市
#從小逛到大
#老店的味道
#夜市人生
#吃東西的天堂",5,士林夜市,士林夜市,2 個月前,0,2
臺北乃至全臺最大、最知名的夜市之一，外國遊客與臺灣旅客均眾多。2010年代曾因攤商宰客引發爭議而一度沒落，疫情後有明顯復甦跡象。佔地廣大，鄰劍潭站，位於淡水線西側老街區，可一路延伸至士林。 …,5,士林夜市,士林夜市,上次編輯：1 個月前,0,2
現在的士林夜市和以前非常不同了，服飾用品店等等那些店面假日人潮落寞很多，甚至有些店面都在出租中。反而出其制勝的是美食小吃街人潮洶湧不斷，尤其是廟口附近的攤位每逢假日人潮擠到爆。有幾家幾十年的老店攤位幸好還能找得到，像是潤餅、甜甜圈雙胞胎、豪大雞排、士林東山鴨頭、一口酥脆臭豆腐等還找得到，這次找到了多年沒嚐到一吃就30年，僅此一家的吳家豆干一份$100一大包多種口味任選有著獨家秘製的口味和口感非常到味濃郁多汁。,5,士林夜市,士林夜市,1 個月前,0,2
"面積大，逛一圈可以順便建身，坐捷運可從捷運劍潭站或士林站下車
人潮集中在廟口一帶，廟口推薦木瓜牛奶，大腸包小腸，阿輝麵線，好朋友涼麵，烤杏鮑菇，好吃肉包
劍潭站進來推薦家鄉碳烤雞排，王子起士馬鈴薯
文林路101巷推薦大上海生煎包，阿德泰式叉燒麵
基河路過來有豪大大雞排，大統大牛排，藥燉排骨
另有地下街冷氣供應，東西大致比上面貴一點，但有冷氣跟位置坐，相對值得，推薦大餅包小餅跟棺材板
其他區域推薦有忠誠號生炒花枝跟隱密巷子的金龍控肉飯，士林生炒羊肉，士林名產銅鑼燒
﻿總之好吃好逛",5,士林夜市,士林夜市,上次編輯：4 個月前,0,2
夜士不錯，食物選擇較少，但很多遊戲選擇。揀了釣蝦遊玩，100玩釣到兩隻,4,士林夜市,士林夜市,3 週前,0,2
"平日五點到士林夜市，天色尚早還未入夜
看著商家逐漸燈火明亮，人潮逐漸增加
學生時代來到士林夜市，逛的地下商場已經不再有曾經榮光，現在整建完成，變成像餐廳一樣的地方 …",5,士林夜市,士林夜市,6 個月前,0,2
"參加「走讀士林」導覽活動，讓我第一次用「步行」的方式重新感受士林。導覽從臺北表演藝術中心出發，經過捷運高架綠廊、少年街、安平街、觀音廟、陽明戲院、小東街隘門、士林市場、潘家局館，最後抵達慈諴宮。這條路線像是一條時間軸，帶我們從現代建築走入舊城街區，見證士林從「八芝蘭」到「士林新街」的歷史變遷。
途中看到那些仍然存在的老店舖與最早的旅宿，牆面斑駁卻充滿故事。少年街與舊戲院的遺址，彷彿仍留著當年熱鬧的青春氣息。走進新舊市場之間的一樓通道，攤販的叫賣聲、食物香氣交織在一起，展現士林生活最真實的樣貌。
這趟走讀讓我深刻體會到，熟悉的街道背後藏著那麼多動人的歷史。每一條巷弄、每一座廟宇、每一間老屋，都是士林人共同記憶的延續。走過之後，我對這片土地有了更多理解與情感。",4,士林夜市,士林夜市,上次編輯：4 個月前,0,2
炸蔥油餅攤、何佳佳蔥油餅（兩間蔥有放跟沒放根本沒區別，何佳佳餅還是冷的！要吃蔥油餅的直衝林口吧）、大腸包小腸都非常糟糕，十全湯頭太淡、魯肉飯普通、土虱蛋不錯（喜歡吃土虱的遊客們建議直衝桃園虎號），士林坑人夜市我只推薦雙胞胎、碳烤雞排、夏威夷豆古早味蛋糕，因為雷店太多，奉勸國外及大陸旅客來台灣可以直接略過這個莫名其妙的夜市。,2,士林夜市,士林夜市,上次編輯：1 個月前,1,0
"B1美食街經二次整修，用餐座位區的空間集中在中間，變的比較寬敞，商家則規劃在四周，商家數也有比之前少，生炒花枝似乎只剩一家在賣，但口味菜單規劃上挺成功吸引觀光客的聚集。
夜市週邊則有許多好吃的小吃，如藥燉排骨、豆花、烤杏鮑菇…2026.1再訪，發現不少文青小吃店，都值得一試。",4,士林夜市,士林夜市,上次編輯：1 個月前,0,2
"很棒的夜市，美食選擇很多，交通相當方便，沒開車的話，搭捷運下車站就到了。

有看到資訊，士林地下室有一條美食街，但是時間不夠，只好下次再到下面逛逛。",5,士林夜市,士林夜市,3 週前,0,2
確實是不像以前那麼繁榮了 除了幾家名店有在排隊以外 人潮不若以往 但是好吃的東西還是有的 我覺得藥燉排骨跟麵線還行,4,士林夜市,士林夜市,1 個月前,0,2
假日外國遊客很多，夜市很大，可以逛很久，口碑不錯的店都滿滿的人，這次只吃了幾家店的東西，下次再去逛！好逛好玩,5,士林夜市,士林夜市,3 個月前,0,2
士林夜市是台北市頂尖的夜市，吸引遊客和當地居民。這裡有各種小吃攤位，提供從傳統台灣小吃到創新美食的豐富選擇。遊客可以在這裡品嚐蚵仔煎、珍珠奶茶、炸雞排和臭豆腐等美食。此外，士林夜市還有許多遊戲攤位和購物選擇，是適合家庭和聚會朋友的地方。 …,5,士林夜市,士林夜市,2 週前,0,2
"估不到士林巳變了Food court
不是一檔檔小吃，亦沒有熱鬧，沒有多元化，場內有1，2間店是重覆的
太失望了",1,士林夜市,士林夜市,4 個月前,0,0
"很久沒來士林地下街吃飯
這次來很意外整個大改造
而且，潔白寬敞設計，真的非常舒服~晃眼過去也很舒服，沒有壓迫感

也不會像過去走過店家都有壓力，會有各種推銷
重點 ！！！ 現在是一個很友善的親子環境
現場有提供兒童餐椅
還有洗手台
真的很棒~~從早期在外圍的美食街到現在經歷了兩次大改革，這次我非常推薦 ！！！",5,士林夜市,士林夜市,2 個月前,0,2
走進士林夜市的街口，眼前燈光依舊，氣味仍在，但人潮卻遠不如從前。曾幾何時，這裡是外國觀光客和在地人爭相造訪的美食聖地，而如今，留下的是閒晃的風與空蕩的座椅。 …,2,士林夜市,士林夜市,8 個月前,3,0
"轉角阿姨的糖葫蘆草莓是發霉的！😡😡
黑心商家🖤！請注意！😔😔
小孩吃之前看了一下，全部都發霉發黑🤬🤬
請不要再購買了！阿姨還在辯解😤😤 …",1,士林夜市,士林夜市,3 週前,0,0
底下廣場人潮湧現，很像美食街一般，讚！街道規劃的也整齊，吃的，用的，應有盡有！停車也方便！,4,士林夜市,士林夜市,4 個月前,0,2
"幾十年來的變化非常大，現在給人的感覺真的好非常多
士林夜市人潮洶湧，非常多外國遊客，絕對是台灣的知名景點
到假日晚上幾乎所有店家都大排長龍，到處都可以用萬頭鑽洞來形容，相當熱鬧
環境相當乾淨、也有專人管理跟整理，路口幾乎都可以看到垃圾桶，讓人逛得很舒適",5,士林夜市,士林夜市,6 個月前,0,2
"最後一張圖 畫紅色線比較多吃的店家
大東路吃得很少 幾乎都是服飾店
大南路吃的最多 士林市場一樓地下室也很好逛 地下室是美食街

機車停車而論 路邊停車是最後一張圖畫藍線的地方 停車場可以停中山北路的捷運橋下 有兩個停車場 一個入口在文林路小北街口 一個在中山北路 靠近大東路這邊

中山北路有幾處可以直接穿越進入文林路 綠色箭頭處 101巷144巷 中油不能直接穿越

蔥油餅很普通 不過便宜
阿輝麵線 雖然是米其林 但不好吃
基河路有幾個排隊很長的店 包含兩家雞排 火雞烤冷麵
胡椒餅肉很少 但還算好吃 貴
阿羅哈的檸檬柳橙不錯喝",4,士林夜市,士林夜市,6 個月前,0,2
"整修後 環境好多了

有冷氣 環境比之前乾淨 …",4,士林夜市,士林夜市,上次編輯：2 個月前,0,2
"台灣最著名夜市。
長紅數十年，直到多年前宰陸客新聞出來，人流才變少，一方面也是擴大了太多。
但其實偶爾來逛吃逛吃是非常享受的一件事。",5,士林夜市,士林夜市,7 個月前,0,2
"士林夜市從小逛到大，滿滿的回憶
好不容易地下街美食街整理得非常乾淨，結果實地去吃……有夠難吃啦！
我不知道其他家如何，但是這間真的會搞死整個士林夜市的商譽，不就跟當初賣水果的一樣嗎？

我一定要站出來說話！
我點了
夏威夷炒飯（飯爛的、味道完全不行）
三杯雞（看圖片你們是不是也很難看不出來）
炒高麗菜（悲劇，味道很淡，連甜味都沒有）
客家小炒（我問說這道菜名，照片也看不出來吧）
以上，我跟我老婆都只吃一口就丟了…..

拜託各位千萬不要去吃
炒菜的師傅還在裡面直接抽煙，太太太噁心了
，我敢說就是有證據
士林夜市的管理，你們不處理改進，我敢說啦！永遠都不會好了啦",1,士林夜市,士林夜市,5 個月前,0,0
"快半年沒來，星期日傍晚的士林夜市人很多很熱鬧！
士林夜市的小吃其實重複性有點高，雞排、烤鳥蛋、青蛙下蛋、臭豆腐、糖葫蘆、烤魷魚
今天第一次看到士林市場的遊戲攤擺滿，不過也都差不多，射飛鏢、套圈圈，打彈珠、撈魚，最大宗的是打麻將🤣 …",4,士林夜市,士林夜市,6 個月前,1,2
"很落寞了 沒有以前的人潮
很多租售 東西不耐吃跟貴
屬於觀光客夜市
青草茶 跟海友吃吃看 不用吃滷肉飯",3,士林夜市,士林夜市,4 個月前,0,1
"多年沒來，帶家人來士林朝聖，尤其是聽說的改裝士林夜市地下街美食街，還是失望收場
1. 地下街美食街慘不忍睹： …",2,士林夜市,士林夜市,上次編輯：4 個月前,1,0
"非常好吃😋
《酸木瓜燒雞》湯頭似酸菜魚，僅少了椒麻的麻，又比酸菜魚湯更清爽，無油膩感，份量3個體型適中女生剛剛好
《炸辣子雞》如同川菜館的口味一摸一樣，外皮酥脆，將汁牢牢鎖住，Q彈美味😋",5,大俠請留步,士林夜市,3 週前,0,2
